"pressure","permeability","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
113.49,1,1,1397.7,1397.7,-200,0
113.49,1,1,1398.4,1398.4,-200,0
113.58,1,1,1399.1,1399.1,-200,0
113.58,1,1,1399.8,1399.8,-200,0
113.58,1,1,1400.5,1400.5,-200,0
113.58,1,1,1401.3,1401.3,-200,0
113.58,1,1,1402,1402,-200,0
113.58,1,1,1402.7,1402.7,-200,0
113.67,1,1,1403.4,1403.4,-200,0
113.67,1,1,1404.1,1404.1,-200,0
113.67,1,1,1404.9,1404.9,-200,0
113.67,1,1,1405.6,1405.6,-200,0
113.67,1,1,1406.3,1406.3,-200,0
113.75,1,1,1407,1407,-200,0
113.75,1,1,1407.7,1407.7,-200,0
113.75,1,1,1408.5,1408.5,-200,0
113.75,1,1,1409.2,1409.2,-200,0
113.75,1,1,1409.9,1409.9,-200,0
113.83,1,1,1410.6,1410.6,-200,0
113.83,1,1,1411.3,1411.3,-200,0
113.83,1,1,1412.1,1412.1,-200,0
113.83,1,1,1412.8,1412.8,-200,0
113.83,1,1,1413.5,1413.5,-200,0
113.92,1,1,1414.2,1414.2,-200,0
113.92,1,1,1414.9,1414.9,-200,0
113.92,1,1,1415.7,1415.7,-200,0
113.92,1,1,1416.4,1416.4,-200,0
113.92,1,1,1417.1,1417.1,-200,0
113.92,1,1,1417.8,1417.8,-200,0
114,1,1,1418.5,1418.5,-200,0
114,1,1,1419.3,1419.3,-200,0
114,1,1,1420,1420,-200,0
114,1,1,1420.7,1420.7,-200,0
114,1,1,1421.4,1421.4,-200,0
114.08,1,1,1422.1,1422.1,-200,0
114.08,1,1,1422.9,1422.9,-200,0
114.08,1,1,1423.6,1423.6,-200,0
114.08,1,1,1424.3,1424.3,-200,0
114.08,1,1,1425,1425,-200,0
114.15,1,1,1425.7,1425.7,-200,0
114.15,1,1,1426.5,1426.5,-200,0
114.15,1,1,1427.2,1427.2,-200,0
114.15,1,1,1427.9,1427.9,-200,0
114.15,1,1,1428.6,1428.6,-200,0
114.15,1,1,1429.3,1429.3,-200,0
114.29,1,1,1430.1,1430.1,-200,0
114.29,1,1,1430.8,1430.8,-200,0
114.29,1,1,1431.5,1431.5,-200,0
114.29,1,1,1432.2,1432.2,-200,0
114.29,1,1,1432.9,1432.9,-200,0
114.31,1,1,1433.7,1433.7,-200,0
114.31,1,1,1434.4,1434.4,-200,0
114.31,1,1,1435.1,1435.1,-200,0
114.31,1,1,1435.8,1435.8,-200,0
114.31,1,1,1436.5,1436.5,-200,0
114.38,1,1,1437.3,1437.3,-200,0
114.38,1,1,1438,1438,-200,0
114.38,1,1,1438.7,1438.7,-200,0
114.38,1,1,1439.4,1439.4,-200,0
114.38,1,1,1440.1,1440.1,-200,0
114.47,1,1,1440.9,1440.9,-200,0
114.47,1,1,1441.6,1441.6,-200,0
114.47,1,1,1442.3,1442.3,-200,0
114.47,1,1,1443,1443,-200,0
114.47,1,1,1443.7,1443.7,-200,0
114.47,1,1,1444.5,1444.5,-200,0
114.55,1,1,1445.2,1445.2,-200,0
114.55,1,1,1445.9,1445.9,-200,0
114.55,1,1,1446.6,1446.6,-200,0
114.55,1,1,1447.3,1447.3,-200,0
114.55,1,1,1448.1,1448.1,-200,0
114.55,1,1,1448.8,1448.8,-200,0
114.63,1,1,1449.5,1449.5,-200,0
114.63,1,1,1450.2,1450.2,-200,0
114.63,1,1,1450.9,1450.9,-200,0
114.63,1,1,1451.7,1451.7,-200,0
114.63,1,1,1452.4,1452.4,-200,0
114.72,1,1,1453.1,1453.1,-200,0
114.8,1,1,1453.8,1453.8,-200,0
114.8,1,1,1454.5,1454.5,-200,0
114.8,1,1,1455.3,1455.3,-200,0
114.8,1,1,1456,1456,-200,0
114.8,1,1,1456.7,1456.7,-200,0
114.8,1,1,1457.4,1457.4,-200,0
114.87,1,1,1458.1,1458.1,-200,0
114.87,1,1,1458.9,1458.9,-200,0
114.87,1,1,1459.6,1459.6,-200,0
114.87,1,1,1460.3,1460.3,-200,0
114.87,1,1,1461,1461,-200,0
114.95,1,1,1461.7,1461.7,-200,0
114.95,1,1,1462.5,1462.5,-200,0
114.95,1,1,1463.2,1463.2,-200,0
114.95,1,1,1463.9,1463.9,-200,0
114.95,1,1,1464.6,1464.6,-200,0
114.95,1,1,1465.3,1465.3,-200,0
115.03,1,1,1466.1,1466.1,-200,0
115.03,1,1,1466.8,1466.8,-200,0
115.03,1,1,1467.5,1467.5,-200,0
115.03,1,1,1468.2,1468.2,-200,0
115.03,1,1,1468.9,1468.9,-200,0
115.03,1,1,1469.7,1469.7,-200,0
115.1,1,1,1470.4,1470.4,-200,0
115.1,1,1,1471.1,1471.1,-200,0
115.1,1,1,1471.8,1471.8,-200,0
115.1,1,1,1472.5,1472.5,-200,0
115.1,1,1,1473.3,1473.3,-200,0
115.1,1,1,1474,1474,-200,0
115.17,1,1,1474.7,1474.7,-200,0
115.17,1,1,1475.4,1475.4,-200,0
115.17,1,1,1476.1,1476.1,-200,0
115.17,1,1,1476.9,1476.9,-200,0
115.17,1,1,1477.6,1477.6,-200,0
115.17,1,1,1478.3,1478.3,-200,0
115.24,1,1,1479,1479,-200,0
115.24,1,1,1479.7,1479.7,-200,0
115.24,1,1,1480.5,1480.5,-200,0
115.24,1,1,1481.2,1481.2,-200,0
115.24,1,1,1481.9,1481.9,-200,0
115.24,1,1,1482.6,1482.6,-200,0
115.31,1,1,1483.3,1483.3,-200,0
115.31,1,1,1484.1,1484.1,-200,0
115.31,1,1,1484.8,1484.8,-200,0
115.31,1,1,1485.5,1485.5,-200,0
115.31,1,1,1486.2,1486.2,-200,0
115.31,1,1,1486.9,1486.9,-200,0
115.39,1,1,1487.7,1487.7,-200,0
115.39,1,1,1488.4,1488.4,-200,0
115.39,1,1,1489.1,1489.1,-200,0
115.39,1,1,1489.8,1489.8,-200,0
115.39,1,1,1490.5,1490.5,-200,0
115.39,1,1,1491.3,1491.3,-200,0
115.39,1,1,1492,1492,-200,0
115.39,1,1,1492.7,1492.7,-200,0
115.49,1,1,1493.4,1493.4,-200,0
115.49,1,1,1494.1,1494.1,-200,0
115.44,1,1,1494.9,1494.9,-200,0
115.44,1,1,1495.6,1495.6,-200,0
115.44,1,1,1496.3,1496.3,-200,0
115.44,1,1,1497,1497,-200,0
115.44,1,1,1497.7,1497.7,-200,0
115.44,1,1,1498.5,1498.5,-200,0
115.44,1,1,1499.2,1499.2,-200,0
115.44,1,1,1499.9,1499.9,-200,0
115.41,1,1,1500.6,1500.6,-200,0
115.52,1,1,1501.4,1501.4,-200,0
115.52,1,1,1502.1,1502.1,-200,0
115.52,1,1,1502.8,1502.8,-200,0
115.52,1,1,1503.5,1503.5,-200,0
115.52,1,1,1504.2,1504.2,-200,0
115.52,1,1,1505,1505,-200,0
115.52,1,1,1505.7,1505.7,-200,0
115.59,1,1,1506.4,1506.4,-200,0
115.59,1,1,1507.1,1507.1,-200,0
115.59,1,1,1507.8,1507.8,-200,0
115.59,1,1,1508.6,1508.6,-200,0
115.59,1,1,1509.3,1509.3,-200,0
115.59,1,1,1510,1510,-200,0
115.64,1,1,1510.7,1510.7,-200,0
115.64,1,1,1511.4,1511.4,-200,0
115.64,1,1,1512.2,1512.2,-200,0
115.64,1,1,1512.9,1512.9,-200,0
115.64,1,1,1513.6,1513.6,-200,0
115.64,1,1,1514.3,1514.3,-200,0
115.69,1,1,1515,1515,-200,0
115.69,1,1,1515.8,1515.8,-200,0
115.69,1,1,1516.5,1516.5,-200,0
115.69,1,1,1517.2,1517.2,-200,0
115.69,1,1,1517.9,1517.9,-200,0
115.69,1,1,1518.6,1518.6,-200,0
115.69,1,1,1519.4,1519.4,-200,0
115.74,1,1,1520.1,1520.1,-200,0
115.74,1,1,1520.8,1520.8,-200,0
115.74,1,1,1521.5,1521.5,-200,0
115.74,1,1,1522.2,1522.2,-200,0
115.74,1,1,1523,1523,-200,0
115.74,1,1,1523.7,1523.7,-200,0
115.78,1,1,1524.4,1524.4,-200,0
115.78,1,1,1525.1,1525.1,-200,0
115.78,1,1,1525.8,1525.8,-200,0
115.78,1,1,1526.6,1526.6,-200,0
115.78,1,1,1527.3,1527.3,-200,0
115.78,1,1,1528,1528,-200,0
115.78,1,1,1528.7,1528.7,-200,0
115.83,1,1,1529.4,1529.4,-200,0
115.83,1,1,1530.2,1530.2,-200,0
115.83,1,1,1530.9,1530.9,-200,0
115.83,1,1,1531.6,1531.6,-200,0
115.83,1,1,1532.3,1532.3,-200,0
115.83,1,1,1533,1533,-200,0
115.83,1,1,1533.8,1533.8,-200,0
115.87,1,1,1534.5,1534.5,-200,0
115.87,1,1,1535.2,1535.2,-200,0
115.87,1,1,1535.9,1535.9,-200,0
115.87,1,1,1536.6,1536.6,-200,0
115.87,1,1,1537.4,1537.4,-200,0
115.87,1,1,1538.1,1538.1,-200,0
115.91,1,1,1538.8,1538.8,-200,0
115.91,1,1,1539.5,1539.5,-200,0
115.91,1,1,1540.2,1540.2,-200,0
115.91,1,1,1541,1541,-200,0
115.91,1,1,1541.7,1541.7,-200,0
115.91,1,1,1542.4,1542.4,-200,0
115.91,1,1,1543.1,1543.1,-200,0
115.94,1,1,1543.8,1543.8,-200,0
115.94,1,1,1544.6,1544.6,-200,0
115.94,1,1,1545.3,1545.3,-200,0
115.94,1,1,1546,1546,-200,0
116.08,1,1,1546.7,1546.7,-200,0
116.08,1,1,1547.4,1547.4,-200,0
116.08,1,1,1548.2,1548.2,-200,0
116.11,1,1,1548.9,1548.9,-200,0
116.11,1,1,1549.6,1549.6,-200,0
116.11,1,1,1550.3,1550.3,-200,0
116.11,1,1,1551,1551,-200,0
116.11,1,1,1551.8,1551.8,-200,0
116.11,1,1,1552.5,1552.5,-200,0
116.11,1,1,1553.2,1553.2,-200,0
116.14,1,1,1553.9,1553.9,-200,0
116.14,1,1,1554.6,1554.6,-200,0
116.14,1,1,1555.4,1555.4,-200,0
116.14,1,1,1556.1,1556.1,-200,0
116.14,1,1,1556.8,1556.8,-200,0
116.14,1,1,1557.5,1557.5,-200,0
116.14,1,1,1558.2,1558.2,-200,0
116.16,1,1,1559,1559,-200,0
116.16,1,1,1559.7,1559.7,-200,0
116.16,1,1,1560.4,1560.4,-200,0
116.16,1,1,1561.1,1561.1,-200,0
116.16,1,1,1561.8,1561.8,-200,0
116.16,1,1,1562.6,1562.6,-200,0
116.16,1,1,1563.3,1563.3,-200,0
116.17,1,1,1564,1564,-200,0
116.17,1,1,1564.7,1564.7,-200,0
116.17,1,1,1565.4,1565.4,-200,0
116.17,1,1,1566.2,1566.2,-200,0
116.17,1,1,1566.9,1566.9,-200,0
116.17,1,1,1567.6,1567.6,-200,0
116.17,1,1,1568.3,1568.3,-200,0
116.18,1,1,1569,1569,-200,0
116.18,1,1,1569.8,1569.8,-200,0
116.18,1,1,1570.5,1570.5,-200,0
116.18,1,1,1571.2,1571.2,-200,0
116.18,1,1,1571.9,1571.9,-200,0
116.18,1,1,1572.6,1572.6,-200,0
116.18,1,1,1573.4,1573.4,-200,0
116.19,1,1,1574.1,1574.1,-200,0
116.19,1,1,1574.8,1574.8,-200,0
116.19,1,1,1575.5,1575.5,-200,0
116.19,1,1,1576.2,1576.2,-200,0
116.19,1,1,1577,1577,-200,0
116.19,1,1,1577.7,1577.7,-200,0
116.19,1,1,1578.4,1578.4,-200,0
116.21,1,1,1579.1,1579.1,-200,0
116.21,1,1,1579.8,1579.8,-200,0
116.21,1,1,1580.6,1580.6,-200,0
116.21,1,1,1581.3,1581.3,-200,0
116.21,1,1,1582,1582,-200,0
116.21,1,1,1582.7,1582.7,-200,0
116.21,1,1,1583.4,1583.4,-200,0
116.22,1,1,1584.2,1584.2,-200,0
116.22,1,1,1584.9,1584.9,-200,0
116.22,1,1,1585.6,1585.6,-200,0
116.22,1,1,1586.3,1586.3,-200,0
116.22,1,1,1587,1587,-200,0
116.22,1,1,1587.8,1587.8,-200,0
116.22,1,1,1588.5,1588.5,-200,0
116.22,1,1,1589.2,1589.2,-200,0
116.22,1,1,1589.9,1589.9,-200,0
116.22,1,1,1590.6,1590.6,-200,0
116.22,1,1,1591.4,1591.4,-200,0
116.22,1,1,1592.1,1592.1,-200,0
116.22,1,1,1592.8,1592.8,-200,0
116.22,1,1,1593.5,1593.5,-200,0
116.22,1,1,1594.2,1594.2,-200,0
116.23,1,1,1595,1595,-200,0
116.23,1,1,1595.7,1595.7,-200,0
116.23,1,1,1596.4,1596.4,-200,0
116.23,1,1,1597.1,1597.1,-200,0
116.23,1,1,1597.8,1597.8,-200,0
116.23,1,1,1598.6,1598.6,-200,0
116.23,1,1,1599.3,1599.3,-200,0
116.23,1,1,1600,1600,-200,0
